timestamp,frame_id,track_id,class_id,confidence,x1,y1,x2,y2
2026-01-03T06:45:05.943528,196,3,7,0.7223198413848877,652,44,723,99
2026-01-03T06:45:05.943528,196,4,2,0.7247204184532166,734,50,767,94
2026-01-03T06:45:05.943528,196,7,0,0.8463575839996338,681,95,701,152
2026-01-03T06:45:05.943528,196,9,0,0.7461422681808472,707,103,722,154
2026-01-03T06:45:06.059080,197,3,7,0.7280855178833008,652,44,723,99
2026-01-03T06:45:06.059080,197,4,2,0.7263122797012329,734,50,767,94
2026-01-03T06:45:06.059080,197,7,0,0.8572575449943542,679,95,701,152
2026-01-03T06:45:06.059080,197,9,0,0.7491847276687622,706,104,723,154
2026-01-03T06:45:06.170791,198,3,7,0.7516467571258545,652,44,723,99
2026-01-03T06:45:06.170791,198,4,2,0.708760142326355,734,50,767,94
2026-01-03T06:45:06.170791,198,7,0,0.8197559118270874,677,96,700,152
2026-01-03T06:45:06.170791,198,9,0,0.7355847358703613,705,104,723,153
2026-01-03T06:45:06.297713,199,3,7,0.7592875361442566,652,44,723,100
2026-01-03T06:45:06.297713,199,4,2,0.7120319604873657,734,50,767,94
2026-01-03T06:45:06.297713,199,7,0,0.8051126003265381,677,96,698,153
2026-01-03T06:45:06.297713,199,9,0,0.7219946980476379,704,105,722,154
2026-01-03T06:45:06.420923,200,3,7,0.7577083706855774,652,44,723,100
2026-01-03T06:45:06.420923,200,4,2,0.7052130699157715,734,50,767,94
2026-01-03T06:45:06.420923,200,7,0,0.8054682016372681,677,97,698,153
2026-01-03T06:45:06.420923,200,9,0,0.7361185550689697,702,105,722,156
2026-01-03T06:45:06.548625,201,3,7,0.7441205382347107,652,44,723,100
2026-01-03T06:45:06.548625,201,4,2,0.695397675037384,734,50,767,94
2026-01-03T06:45:06.548625,201,7,0,0.7872598767280579,675,98,696,154
2026-01-03T06:45:06.548625,201,9,0,0.7201104164123535,699,106,719,155
2026-01-03T06:45:06.681472,202,3,7,0.7535269856452942,652,44,723,100
2026-01-03T06:45:06.681472,202,4,2,0.697812020778656,733,50,767,94
2026-01-03T06:45:06.681472,202,7,0,0.7790377140045166,674,98,695,154
2026-01-03T06:45:06.681472,202,9,0,0.7555798292160034,698,106,718,155
2026-01-03T06:45:06.799540,203,3,7,0.7443524599075317,652,44,723,100
2026-01-03T06:45:06.799540,203,4,2,0.7074728012084961,733,50,767,94
2026-01-03T06:45:06.799540,203,7,0,0.751823365688324,673,98,695,154
2026-01-03T06:45:06.799540,203,9,0,0.7557131052017212,696,109,716,155
2026-01-03T06:45:06.934078,204,3,7,0.7633833885192871,652,44,722,100
2026-01-03T06:45:06.934078,204,4,2,0.7018913626670837,733,50,767,94
2026-01-03T06:45:06.934078,204,7,0,0.7971020340919495,672,99,694,155
2026-01-03T06:45:06.934078,204,9,0,0.7058426141738892,695,108,714,157
2026-01-03T06:45:07.067787,205,3,7,0.7541806697845459,652,44,722,100
2026-01-03T06:45:07.067787,205,4,2,0.6974359154701233,733,50,767,94
2026-01-03T06:45:07.067787,205,7,0,0.8124111294746399,671,100,693,155
2026-01-03T06:45:07.067787,205,9,0,0.7220281362533569,695,110,713,158
2026-01-03T06:45:07.182053,206,3,7,0.734570324420929,652,44,722,100
2026-01-03T06:45:07.182053,206,4,2,0.7045386433601379,734,50,767,94
2026-01-03T06:45:07.182053,206,7,0,0.8012514114379883,670,101,692,156
2026-01-03T06:45:07.182053,206,9,0,0.7189953327178955,695,109,713,157
2026-01-03T06:45:07.182053,206,26,30,0.2794214189052582,740,362,765,376
2026-01-03T06:45:07.292180,207,3,7,0.7300141453742981,652,44,722,100
2026-01-03T06:45:07.292180,207,4,2,0.6973671913146973,733,50,767,94
2026-01-03T06:45:07.292180,207,7,0,0.7990617752075195,667,100,690,156
2026-01-03T06:45:07.292180,207,9,0,0.7583100199699402,695,109,713,158
2026-01-03T06:45:07.430472,208,3,7,0.7208155989646912,652,44,722,101
2026-01-03T06:45:07.430472,208,4,2,0.7073085308074951,733,50,767,94
2026-01-03T06:45:07.430472,208,7,0,0.8003407716751099,664,100,688,157
2026-01-03T06:45:07.430472,208,9,0,0.7566837072372437,695,110,713,158
2026-01-03T06:45:07.556962,209,3,7,0.7240017056465149,651,44,723,100
2026-01-03T06:45:07.556962,209,4,2,0.7111226320266724,734,50,767,94
2026-01-03T06:45:07.556962,209,7,0,0.7879109978675842,664,100,687,157
2026-01-03T06:45:07.556962,209,9,0,0.7385644316673279,695,111,713,158
2026-01-03T06:45:07.690543,210,3,7,0.7296875715255737,652,44,723,100
2026-01-03T06:45:07.690543,210,4,2,0.7118622064590454,734,49,767,94
2026-01-03T06:45:07.690543,210,7,0,0.7823958396911621,662,100,685,158
2026-01-03T06:45:07.690543,210,9,0,0.7356681227684021,693,110,712,158
2026-01-03T06:45:07.690543,210,27,0,0.409565269947052,759,291,767,380
2026-01-03T06:45:07.831224,211,3,7,0.7230849862098694,652,44,723,100
2026-01-03T06:45:07.831224,211,4,2,0.7140251994132996,734,50,767,94
2026-01-03T06:45:07.831224,211,7,0,0.7859009504318237,662,100,684,158
2026-01-03T06:45:07.831224,211,9,0,0.7514374256134033,691,110,711,159
2026-01-03T06:45:07.831224,211,27,0,0.4159250557422638,758,295,767,380
2026-01-03T06:45:07.990730,212,3,7,0.7121025323867798,652,44,723,100
2026-01-03T06:45:07.990730,212,4,2,0.7145289778709412,733,50,767,94
2026-01-03T06:45:07.990730,212,7,0,0.8092899918556213,661,101,684,159
2026-01-03T06:45:07.990730,212,9,0,0.7984126806259155,690,111,711,161
2026-01-03T06:45:08.150430,213,3,7,0.7226215600967407,651,44,722,100
2026-01-03T06:45:08.150430,213,4,2,0.7130035758018494,734,50,767,94
2026-01-03T06:45:08.150430,213,7,0,0.8691207766532898,661,102,683,160
2026-01-03T06:45:08.150430,213,9,0,0.7374380826950073,689,112,708,160
2026-01-03T06:45:08.150430,213,28,30,0.3546101152896881,633,402,681,413
2026-01-03T06:45:08.293689,214,3,7,0.7127875685691833,651,44,722,100
2026-01-03T06:45:08.293689,214,4,2,0.7030519843101501,734,50,767,94
2026-01-03T06:45:08.293689,214,7,0,0.8191267251968384,661,103,682,161
2026-01-03T06:45:08.293689,214,9,0,0.7259745597839355,687,112,706,161
2026-01-03T06:45:08.293689,214,28,30,0.41158637404441833,633,399,680,413
2026-01-03T06:45:08.439052,215,3,7,0.7143352031707764,651,44,722,100
2026-01-03T06:45:08.439052,215,4,2,0.6917213797569275,734,50,767,94
2026-01-03T06:45:08.439052,215,7,0,0.810509443283081,661,103,682,160
2026-01-03T06:45:08.439052,215,9,0,0.6946563720703125,687,113,704,162
2026-01-03T06:45:08.439052,215,28,36,0.2822873294353485,633,403,669,413
2026-01-03T06:45:08.576521,216,3,7,0.7135587930679321,651,44,723,100
2026-01-03T06:45:08.576521,216,4,2,0.6767429113388062,734,50,767,94
2026-01-03T06:45:08.576521,216,7,0,0.8233502507209778,660,103,682,161
2026-01-03T06:45:08.576521,216,9,0,0.6457425951957703,684,110,703,163
2026-01-03T06:45:08.697472,217,3,7,0.7129936814308167,651,44,722,100
2026-01-03T06:45:08.697472,217,4,2,0.6769727468490601,734,50,767,94
2026-01-03T06:45:08.697472,217,7,0,0.8290725946426392,660,104,682,162
2026-01-03T06:45:08.815304,218,3,7,0.7085772752761841,651,44,722,100
2026-01-03T06:45:08.815304,218,4,2,0.6768625378608704,734,50,767,94
2026-01-03T06:45:08.815304,218,7,0,0.8498642444610596,660,106,682,163
2026-01-03T06:45:08.815304,218,29,0,0.541745126247406,749,241,767,323
2026-01-03T06:45:08.815304,218,30,30,0.40815162658691406,595,399,652,412
2026-01-03T06:45:08.939034,219,3,7,0.7186182737350464,651,44,722,100
2026-01-03T06:45:08.939034,219,4,2,0.6712616682052612,734,50,767,94
2026-01-03T06:45:08.939034,219,7,0,0.8560341000556946,659,106,682,163
2026-01-03T06:45:08.939034,219,29,0,0.7517645955085754,742,240,767,323
2026-01-03T06:45:09.078016,220,3,7,0.712997555732727,651,44,722,100
2026-01-03T06:45:09.078016,220,4,2,0.6627491116523743,734,50,767,94
2026-01-03T06:45:09.078016,220,7,0,0.8194707036018372,658,106,681,163
2026-01-03T06:45:09.078016,220,29,0,0.7306443452835083,742,238,767,325
2026-01-03T06:45:09.226347,221,3,7,0.7061746716499329,651,44,722,100
2026-01-03T06:45:09.226347,221,4,2,0.6527760028839111,734,50,767,94
2026-01-03T06:45:09.226347,221,9,0,0.7288451194763184,681,116,699,166
2026-01-03T06:45:09.226347,221,29,0,0.8029636740684509,735,235,766,322
2026-01-03T06:45:09.359160,222,3,7,0.6961730122566223,651,44,722,100
2026-01-03T06:45:09.359160,222,4,2,0.6676074862480164,734,50,767,94
2026-01-03T06:45:09.359160,222,20,0,0.8258684277534485,78,183,117,252
2026-01-03T06:45:09.359160,222,31,0,0.32142579555511475,30,111,49,141
2026-01-03T06:45:09.475280,223,3,7,0.6642758250236511,651,44,722,100
2026-01-03T06:45:09.475280,223,4,2,0.6636894345283508,734,50,767,94
2026-01-03T06:45:09.475280,223,20,0,0.7499469518661499,78,181,112,251
2026-01-03T06:45:09.475280,223,24,0,0.8747764825820923,553,288,597,403
2026-01-03T06:45:09.475280,223,29,0,0.7786532044410706,715,231,752,317
2026-01-03T06:45:09.475280,223,31,0,0.348707377910614,30,111,49,141
2026-01-03T06:45:09.594962,224,3,7,0.6636291146278381,651,44,722,100
2026-01-03T06:45:09.594962,224,4,2,0.6644399762153625,734,50,767,94
2026-01-03T06:45:09.594962,224,9,0,0.6812906265258789,677,117,699,167
2026-01-03T06:45:09.594962,224,31,0,0.33663684129714966,30,111,49,141
2026-01-03T06:45:09.731385,225,3,7,0.6722878813743591,651,44,722,100
2026-01-03T06:45:09.731385,225,4,2,0.6759518384933472,734,50,767,94
2026-01-03T06:45:09.731385,225,9,0,0.7043346762657166,675,119,695,168
2026-01-03T06:45:09.731385,225,24,0,0.7674701809883118,533,285,578,398
2026-01-03T06:45:09.731385,225,31,0,0.37401077151298523,30,111,49,141
2026-01-03T06:45:09.864400,226,3,7,0.6796876192092896,651,44,722,100
2026-01-03T06:45:09.864400,226,4,2,0.6800190806388855,734,50,767,94
2026-01-03T06:45:09.864400,226,31,0,0.3402549624443054,29,111,49,141
2026-01-03T06:45:09.864400,226,32,30,0.26292598247528076,565,371,607,394
2026-01-03T06:45:09.977857,227,3,7,0.676857590675354,651,44,722,100
2026-01-03T06:45:09.977857,227,4,2,0.6672747135162354,734,50,767,94
2026-01-03T06:45:09.977857,227,31,0,0.34013310074806213,29,111,49,141
2026-01-03T06:45:10.106988,228,3,7,0.6604694724082947,651,44,722,101
2026-01-03T06:45:10.106988,228,4,2,0.6823683381080627,734,50,767,94
2026-01-03T06:45:10.106988,228,14,0,0.7803460359573364,304,162,346,239
2026-01-03T06:45:10.106988,228,27,0,0.7106238603591919,741,291,767,404
2026-01-03T06:45:10.106988,228,31,0,0.2555167078971863,29,110,49,141
2026-01-03T06:45:10.234750,229,3,7,0.6619030237197876,651,44,722,100
2026-01-03T06:45:10.234750,229,4,2,0.6545003652572632,734,50,767,94
2026-01-03T06:45:10.234750,229,14,0,0.7325608134269714,299,159,331,239
2026-01-03T06:45:10.234750,229,31,0,0.2699563801288605,29,111,48,141
2026-01-03T06:45:10.234750,229,32,30,0.2642746865749359,571,371,608,385
2026-01-03T06:45:10.353313,230,3,7,0.6607927680015564,652,44,722,100
2026-01-03T06:45:10.353313,230,4,2,0.6433019638061523,734,50,767,94
2026-01-03T06:45:10.353313,230,14,0,0.7977971434593201,291,159,319,237
2026-01-03T06:45:10.353313,230,31,0,0.33082345128059387,29,111,48,141
2026-01-03T06:45:10.353313,230,32,30,0.25657162070274353,571,372,608,386
2026-01-03T06:45:10.472947,231,3,7,0.6770796775817871,652,44,722,100
2026-01-03T06:45:10.472947,231,4,2,0.6539162397384644,734,50,767,94
2026-01-03T06:45:10.472947,231,14,0,0.7893080115318298,281,158,317,238
2026-01-03T06:45:10.472947,231,27,0,0.834771990776062,719,286,766,398
2026-01-03T06:45:10.472947,231,31,0,0.35244035720825195,29,111,49,141
2026-01-03T06:45:10.592987,232,3,7,0.6802508234977722,652,44,722,100
2026-01-03T06:45:10.592987,232,4,2,0.6371968984603882,734,50,767,94
2026-01-03T06:45:10.592987,232,14,0,0.7728365063667297,274,160,316,239
2026-01-03T06:45:10.592987,232,20,0,0.7700199484825134,39,175,63,245
2026-01-03T06:45:10.592987,232,31,0,0.2568123936653137,29,110,49,141
2026-01-03T06:45:10.720100,233,3,7,0.6649224162101746,652,44,722,100
2026-01-03T06:45:10.720100,233,4,2,0.6424729228019714,734,50,767,94
2026-01-03T06:45:10.720100,233,14,0,0.754666805267334,273,158,307,238
2026-01-03T06:45:10.720100,233,20,0,0.7538787722587585,38,176,63,245
2026-01-03T06:45:10.720100,233,31,0,0.2646845877170563,29,111,49,141
2026-01-03T06:45:10.865337,234,3,7,0.6608074307441711,652,44,722,100
2026-01-03T06:45:10.865337,234,4,2,0.6537553668022156,734,50,767,94
2026-01-03T06:45:10.865337,234,14,0,0.7407985329627991,270,158,295,237
2026-01-03T06:45:10.865337,234,20,0,0.7472391128540039,36,176,63,245
2026-01-03T06:45:10.865337,234,31,0,0.2902370095252991,29,111,48,142
2026-01-03T06:45:10.984061,235,3,7,0.6564103960990906,652,44,722,100
2026-01-03T06:45:10.984061,235,4,2,0.6760844588279724,734,50,767,94
2026-01-03T06:45:10.984061,235,14,0,0.8524875640869141,254,158,289,236
2026-01-03T06:45:10.984061,235,31,0,0.27109742164611816,29,111,48,142
2026-01-03T06:45:11.106678,236,3,7,0.6617944836616516,652,44,722,100
2026-01-03T06:45:11.106678,236,4,2,0.6406277418136597,734,50,767,94
2026-01-03T06:45:11.106678,236,7,0,0.7722839117050171,642,114,667,174
2026-01-03T06:45:11.106678,236,14,0,0.8205448985099792,251,159,288,236
2026-01-03T06:45:11.106678,236,31,0,0.255748987197876,29,111,48,142
2026-01-03T06:45:11.218003,237,3,7,0.6764507293701172,651,44,722,100
2026-01-03T06:45:11.218003,237,4,2,0.6299898028373718,734,50,767,94
2026-01-03T06:45:11.218003,237,9,0,0.6602557897567749,665,121,685,176
2026-01-03T06:45:11.218003,237,20,0,0.7128170728683472,37,176,62,244
2026-01-03T06:45:11.218003,237,31,0,0.28293487429618835,29,111,48,142
2026-01-03T06:45:11.333555,238,3,7,0.6699368357658386,652,44,722,100
2026-01-03T06:45:11.333555,238,4,2,0.6142618060112,734,50,767,94
2026-01-03T06:45:11.333555,238,7,0,0.804949164390564,642,114,665,175
2026-01-03T06:45:11.333555,238,14,0,0.7734455466270447,247,157,280,235
2026-01-03T06:45:11.333555,238,20,0,0.7083699703216553,37,176,62,244
2026-01-03T06:45:11.456633,239,3,7,0.6725162267684937,652,44,722,100
2026-01-03T06:45:11.456633,239,4,2,0.6122596859931946,734,50,767,94
2026-01-03T06:45:11.456633,239,14,0,0.8331975340843201,241,157,270,234
2026-01-03T06:45:11.456633,239,20,0,0.7129898071289062,37,176,62,244
2026-01-03T06:45:11.456633,239,31,0,0.28316399455070496,29,111,48,142
2026-01-03T06:45:11.596731,240,3,7,0.6773450970649719,651,44,722,100
2026-01-03T06:45:11.596731,240,4,2,0.6240708231925964,734,50,767,94
2026-01-03T06:45:11.596731,240,7,0,0.7844867706298828,641,115,665,176
2026-01-03T06:45:11.596731,240,14,0,0.7460254430770874,234,156,265,233
2026-01-03T06:45:11.596731,240,20,0,0.7066066861152649,37,175,62,244
2026-01-03T06:45:11.596731,240,31,0,0.28997233510017395,29,111,48,141
2026-01-03T06:45:11.732019,241,3,7,0.6707308888435364,651,44,722,100
2026-01-03T06:45:11.732019,241,4,2,0.6128076314926147,734,50,767,94
2026-01-03T06:45:11.732019,241,14,0,0.8121713995933533,228,157,263,234
2026-01-03T06:45:11.732019,241,20,0,0.7024748921394348,38,176,62,244
2026-01-03T06:45:11.845990,242,3,7,0.6730318665504456,652,44,722,100
2026-01-03T06:45:11.845990,242,4,2,0.620787501335144,734,50,767,94
2026-01-03T06:45:11.845990,242,14,0,0.8638423681259155,228,156,258,233
2026-01-03T06:45:11.845990,242,20,0,0.7218655943870544,37,176,62,244
2026-01-03T06:45:11.845990,242,31,0,0.2743110656738281,29,111,48,141
2026-01-03T06:45:11.961387,243,3,7,0.6595517992973328,652,44,722,100
2026-01-03T06:45:11.961387,243,4,2,0.6192901134490967,734,50,767,94
2026-01-03T06:45:11.961387,243,14,0,0.7689111232757568,226,154,250,230
2026-01-03T06:45:11.961387,243,20,0,0.7405264973640442,37,176,62,244
2026-01-03T06:45:11.961387,243,31,0,0.30224522948265076,29,111,48,141
2026-01-03T06:45:12.084461,244,3,7,0.6385223865509033,652,44,722,100
2026-01-03T06:45:12.084461,244,4,2,0.6459172368049622,734,50,767,94
2026-01-03T06:45:12.084461,244,20,0,0.7506834864616394,37,176,62,244
2026-01-03T06:45:12.084461,244,31,0,0.29069122672080994,29,111,48,141
2026-01-03T06:45:12.199119,245,3,7,0.6550638675689697,652,44,722,100
2026-01-03T06:45:12.199119,245,4,2,0.6116703152656555,734,50,767,94
2026-01-03T06:45:12.199119,245,9,0,0.6726601123809814,666,124,687,181
2026-01-03T06:45:12.199119,245,14,0,0.7427095770835876,212,153,242,229
2026-01-03T06:45:12.199119,245,20,0,0.7655201554298401,37,176,62,244
2026-01-03T06:45:12.199119,245,31,0,0.301199734210968,29,111,49,141
2026-01-03T06:45:12.316675,246,3,7,0.6524099111557007,652,44,722,100
2026-01-03T06:45:12.316675,246,4,2,0.6118744611740112,734,49,767,94
2026-01-03T06:45:12.316675,246,9,0,0.7234728932380676,664,124,687,181
2026-01-03T06:45:12.316675,246,20,0,0.767443060874939,38,176,62,244
2026-01-03T06:45:12.431568,247,3,7,0.6522873044013977,652,44,722,100
2026-01-03T06:45:12.431568,247,4,2,0.6177036166191101,734,50,767,94
2026-01-03T06:45:12.431568,247,9,0,0.7474637031555176,662,125,686,182
2026-01-03T06:45:12.431568,247,14,0,0.8522184491157532,207,153,239,228
2026-01-03T06:45:12.431568,247,20,0,0.7720916867256165,38,176,62,244
2026-01-03T06:45:12.431568,247,31,0,0.2546272575855255,29,111,49,141
2026-01-03T06:45:12.547894,248,3,7,0.6574732661247253,652,44,722,100
2026-01-03T06:45:12.547894,248,4,2,0.6267985701560974,734,50,767,94
2026-01-03T06:45:12.547894,248,9,0,0.7485037446022034,661,125,686,182
2026-01-03T06:45:12.547894,248,20,0,0.7726487517356873,38,176,62,244
2026-01-03T06:45:12.547894,248,31,0,0.27941668033599854,29,111,49,141
2026-01-03T06:45:12.666668,249,3,7,0.6664597988128662,652,44,722,100
2026-01-03T06:45:12.666668,249,4,2,0.6086792349815369,734,50,767,94
2026-01-03T06:45:12.666668,249,9,0,0.7706958651542664,660,126,684,183
2026-01-03T06:45:12.666668,249,20,0,0.7718528509140015,38,176,62,244
2026-01-03T06:45:12.796713,250,3,7,0.627956748008728,651,44,722,100
2026-01-03T06:45:12.796713,250,4,2,0.688191831111908,734,50,767,94
2026-01-03T06:45:12.796713,250,20,0,0.7533142566680908,37,176,62,244
2026-01-03T06:45:12.911294,251,3,7,0.6341216564178467,651,44,722,100
2026-01-03T06:45:12.911294,251,4,2,0.6653090715408325,734,50,767,94
2026-01-03T06:45:12.911294,251,20,0,0.7611722350120544,37,176,62,244
2026-01-03T06:45:13.031925,252,3,7,0.6439465284347534,651,44,722,100
2026-01-03T06:45:13.031925,252,4,2,0.6511906385421753,734,50,767,94
2026-01-03T06:45:13.031925,252,14,0,0.829447329044342,191,150,217,225
2026-01-03T06:45:13.031925,252,20,0,0.7771007418632507,37,176,62,244
2026-01-03T06:45:13.149453,253,3,7,0.6534931659698486,652,44,722,100
2026-01-03T06:45:13.149453,253,4,2,0.6637221574783325,734,50,767,94
2026-01-03T06:45:13.149453,253,20,0,0.7899467349052429,38,176,62,244
2026-01-03T06:45:13.261278,254,3,7,0.6501784920692444,652,44,722,100
2026-01-03T06:45:13.261278,254,4,2,0.6664265990257263,734,50,767,94
2026-01-03T06:45:13.261278,254,20,0,0.7874240279197693,38,176,62,244
2026-01-03T06:45:13.371928,255,3,7,0.6496420502662659,652,44,722,100
2026-01-03T06:45:13.371928,255,4,2,0.6539405584335327,734,50,767,94
2026-01-03T06:45:13.371928,255,20,0,0.7755775451660156,37,176,62,244
2026-01-03T06:45:13.492484,256,3,7,0.6541775465011597,652,44,722,100
2026-01-03T06:45:13.492484,256,4,2,0.6638553738594055,734,50,767,94
2026-01-03T06:45:13.492484,256,20,0,0.774008572101593,38,176,62,244
2026-01-03T06:45:13.604100,257,3,7,0.6569342017173767,652,44,722,100
2026-01-03T06:45:13.604100,257,4,2,0.6512664556503296,734,50,767,94
2026-01-03T06:45:13.604100,257,20,0,0.7786301970481873,38,176,62,244
2026-01-03T06:45:13.716616,258,3,7,0.662190318107605,652,44,722,100
2026-01-03T06:45:13.716616,258,4,2,0.6613120436668396,734,50,767,94
2026-01-03T06:45:13.716616,258,20,0,0.7749302387237549,38,176,62,244
2026-01-03T06:45:13.840800,259,3,7,0.6459426879882812,652,44,722,100
2026-01-03T06:45:13.840800,259,4,2,0.6586854457855225,734,50,767,94
2026-01-03T06:45:13.840800,259,9,0,0.6953437924385071,643,132,666,190
2026-01-03T06:45:13.840800,259,20,0,0.7748677134513855,38,176,62,244
2026-01-03T06:45:13.969227,260,3,7,0.6534370183944702,652,44,722,100
2026-01-03T06:45:13.969227,260,4,2,0.6535637974739075,734,50,767,94
2026-01-03T06:45:13.969227,260,14,0,0.7389889359474182,162,147,186,219
2026-01-03T06:45:13.969227,260,20,0,0.7690349221229553,37,176,62,244
2026-01-03T06:45:14.092401,261,3,7,0.6473724246025085,652,44,722,100
2026-01-03T06:45:14.092401,261,4,2,0.6446377635002136,734,50,767,94
2026-01-03T06:45:14.092401,261,20,0,0.7952845096588135,36,176,62,244
2026-01-03T06:45:14.211895,262,3,7,0.6458112001419067,652,44,722,100
2026-01-03T06:45:14.211895,262,4,2,0.6537133455276489,734,50,767,94
2026-01-03T06:45:14.211895,262,20,0,0.8229590654373169,36,176,62,244
2026-01-03T06:45:14.332176,263,3,7,0.6224700212478638,651,44,722,100
2026-01-03T06:45:14.332176,263,4,2,0.6465170383453369,734,50,767,94
2026-01-03T06:45:14.332176,263,20,0,0.831500768661499,35,175,62,244
2026-01-03T06:45:14.445037,264,3,7,0.6205267906188965,652,44,722,100
2026-01-03T06:45:14.445037,264,4,2,0.6642798781394958,734,50,767,94
2026-01-03T06:45:14.445037,264,20,0,0.8454373478889465,35,175,62,244
2026-01-03T06:45:14.564976,265,3,7,0.632469892501831,652,44,722,100
2026-01-03T06:45:14.564976,265,4,2,0.6671133637428284,734,50,767,94
2026-01-03T06:45:14.564976,265,20,0,0.8392475247383118,34,174,61,244
2026-01-03T06:45:14.694753,266,3,7,0.6154226660728455,652,44,722,100
2026-01-03T06:45:14.694753,266,4,2,0.6559841632843018,734,50,767,94
2026-01-03T06:45:14.694753,266,20,0,0.8151930570602417,33,175,61,243
2026-01-03T06:45:14.823275,267,3,7,0.6239004731178284,652,44,722,100
2026-01-03T06:45:14.823275,267,4,2,0.6525015234947205,734,50,767,94
2026-01-03T06:45:14.823275,267,20,0,0.8161057829856873,33,175,61,242
2026-01-03T06:45:14.943780,268,3,7,0.6247074007987976,652,44,722,100
2026-01-03T06:45:14.943780,268,4,2,0.6500787138938904,734,50,767,94
2026-01-03T06:45:14.943780,268,20,0,0.800904393196106,33,175,60,242
2026-01-03T06:45:15.074468,269,3,7,0.6316441893577576,652,44,722,100
2026-01-03T06:45:15.074468,269,4,2,0.6391770839691162,734,50,767,94
2026-01-03T06:45:15.074468,269,20,0,0.7447772026062012,32,175,57,242
2026-01-03T06:45:15.204000,270,3,7,0.6380223035812378,652,44,722,100
2026-01-03T06:45:15.204000,270,4,2,0.6365786194801331,734,50,767,94
2026-01-03T06:45:15.204000,270,20,0,0.7438969016075134,32,175,55,242
2026-01-03T06:45:15.328523,271,3,7,0.6415859460830688,652,44,722,100
2026-01-03T06:45:15.328523,271,4,2,0.6371783018112183,734,50,767,94
2026-01-03T06:45:15.328523,271,20,0,0.7557918429374695,31,175,54,243
2026-01-03T06:45:15.451048,272,3,7,0.6343436241149902,652,44,722,100
2026-01-03T06:45:15.451048,272,4,2,0.6430584192276001,734,50,767,94
2026-01-03T06:45:15.451048,272,14,0,0.6676086187362671,126,142,145,211
2026-01-03T06:45:15.451048,272,20,0,0.7275903820991516,29,173,53,242
2026-01-03T06:45:15.578718,273,3,7,0.6389437913894653,652,44,722,100
2026-01-03T06:45:15.578718,273,4,2,0.6351978182792664,734,50,767,94
2026-01-03T06:45:15.578718,273,14,0,0.7112615704536438,122,143,144,211
2026-01-03T06:45:15.578718,273,20,0,0.8245176672935486,24,174,54,244
2026-01-03T06:45:15.704546,274,3,7,0.633186936378479,652,44,722,100
2026-01-03T06:45:15.704546,274,4,2,0.635120153427124,734,50,767,94
2026-01-03T06:45:15.704546,274,14,0,0.6658549904823303,122,143,142,211
2026-01-03T06:45:15.704546,274,20,0,0.8317977786064148,22,175,52,244
2026-01-03T06:45:15.820675,275,3,7,0.6445172429084778,652,44,722,100
2026-01-03T06:45:15.820675,275,4,2,0.6343244910240173,734,50,767,94
2026-01-03T06:45:15.820675,275,14,0,0.6365877389907837,120,144,138,211
2026-01-03T06:45:15.820675,275,20,0,0.7737077474594116,19,175,49,242
2026-01-03T06:45:15.820675,275,33,0,0.28120723366737366,291,186,306,208
2026-01-03T06:45:15.952799,276,3,7,0.6346563100814819,652,44,722,100
2026-01-03T06:45:15.952799,276,4,2,0.6397014260292053,734,50,767,94
2026-01-03T06:45:15.952799,276,14,0,0.6688644289970398,118,144,138,211
2026-01-03T06:45:15.952799,276,20,0,0.8340728282928467,16,177,47,243
2026-01-03T06:45:15.952799,276,33,0,0.33329257369041443,290,186,307,210
2026-01-03T06:45:16.106718,277,3,7,0.64093416929245,651,44,722,100
2026-01-03T06:45:16.106718,277,4,2,0.6254644393920898,734,50,767,94
2026-01-03T06:45:16.106718,277,14,0,0.7059280276298523,117,145,139,212
2026-01-03T06:45:16.106718,277,20,0,0.8119850158691406,13,177,45,243
2026-01-03T06:45:16.106718,277,33,0,0.34830954670906067,291,186,307,210
2026-01-03T06:45:16.249533,278,3,7,0.6384258270263672,652,44,722,100
2026-01-03T06:45:16.249533,278,4,2,0.626448392868042,734,50,767,94
2026-01-03T06:45:16.249533,278,14,0,0.8047818541526794,115,146,139,215
2026-01-03T06:45:16.249533,278,20,0,0.7108480334281921,9,178,40,243
2026-01-03T06:45:16.377259,279,3,7,0.6340337991714478,652,44,722,100
2026-01-03T06:45:16.377259,279,4,2,0.6268202662467957,734,50,767,94
2026-01-03T06:45:16.377259,279,14,0,0.8069735765457153,114,146,139,215
2026-01-03T06:45:16.508682,280,3,7,0.649408221244812,652,44,722,100
2026-01-03T06:45:16.508682,280,4,2,0.6263278722763062,734,50,767,94
2026-01-03T06:45:16.508682,280,14,0,0.806806206703186,115,146,139,215
2026-01-03T06:45:16.508682,280,33,0,0.2505205571651459,291,184,306,208
2026-01-03T06:45:16.508682,280,34,33,0.2805553674697876,29,111,49,141
2026-01-03T06:45:16.650109,281,3,7,0.6494699120521545,652,44,722,100
2026-01-03T06:45:16.650109,281,4,2,0.6074075698852539,734,50,767,94
2026-01-03T06:45:16.650109,281,14,0,0.8142238259315491,116,145,141,216
2026-01-03T06:45:16.650109,281,20,0,0.7220171093940735,0,176,26,241
2026-01-03T06:45:16.777460,282,3,7,0.6722424030303955,652,44,722,100
2026-01-03T06:45:16.777460,282,4,2,0.5965418815612793,734,50,767,94
